Job ID,Arrival,Burst,Priority,Start,End,Turn Around
823,438,85,2,41583,41668,41230
824,439,60,3,41668,41728,41289
825,440,90,3,41728,41818,41378
826,440,47,2,41818,41865,41425
827,440,51,1,41865,41916,41476
828,441,97,2,41916,42013,41572
829,442,17,2,42013,42030,41588
830,443,99,3,42030,42129,41686
831,444,58,3,42129,42187,41743
832,444,40,3,42187,42227,41783
833,444,38,3,42227,42265,41821
834,444,100,2,42265,42365,41921
835,445,74,2,42365,42439,41994
836,445,3,3,42439,42442,41997
837,445,77,2,42442,42519,42074
838,446,18,2,42519,42537,42091
839,446,98,3,42537,42635,42189
840,446,40,1,42635,42675,42229
841,447,54,1,42675,42729,42282
842,448,55,3,42729,42784,42336
843,449,1,2,42784,42785,42336
844,450,97,2,42785,42882,42432
845,450,76,2,42882,42958,42508
846,451,81,1,42958,43039,42588
847,451,91,1,43039,43130,42679
848,451,58,2,43130,43188,42737
849,452,70,2,43188,43258,42806
850,452,16,2,43258,43274,42822
851,453,21,3,43274,43295,42842
852,453,89,2,43295,43384,42931
853,454,53,3,43384,43437,42983
854,454,32,2,43437,43469,43015
855,455,46,1,43469,43515,43060
856,456,71,2,43515,43586,43130
857,456,40,1,43586,43626,43170
858,456,75,2,43626,43701,43245
859,457,22,3,43701,43723,43266
860,458,26,3,43723,43749,43291
861,458,39,2,43749,43788,43330
862,459,48,3,43788,43836,43377
863,459,62,3,43836,43898,43439
864,460,9,1,43898,43907,43447
865,461,12,3,43907,43919,43458
866,461,2,2,43919,43921,43460
867,461,30,1,43921,43951,43490
868,461,76,2,43951,44027,43566
869,462,36,3,44027,44063,43601
870,463,19,2,44063,44082,43619
871,464,81,3,44082,44163,43699
872,465,94,3,44163,44257,43792
873,466,92,3,44257,44349,43883
874,467,45,1,44349,44394,43927
875,468,74,1,44394,44468,44000
876,468,90,2,44468,44558,44090
877,469,37,1,44558,44595,44126
878,469,43,2,44595,44638,44169
879,470,57,1,44638,44695,44225
880,471,17,3,44695,44712,44241
881,472,23,2,44712,44735,44263
882,473,95,3,44735,44830,44357
883,473,34,2,44830,44864,44391
884,474,94,2,44864,44958,44484
885,475,79,2,44958,45037,44562
886,475,65,2,45037,45102,44627
887,476,37,3,45102,45139,44663
888,476,55,1,45139,45194,44718
889,476,83,3,45194,45277,44801
890,477,13,2,45277,45290,44813
891,477,47,1,45290,45337,44860
892,478,3,1,45337,45340,44862
893,479,66,2,45340,45406,44927
894,479,12,1,45406,45418,44939
895,480,87,3,45418,45505,45025
896,481,83,2,45505,45588,45107
897,481,35,1,45588,45623,45142
898,481,3,2,45623,45626,45145
899,482,84,3,45626,45710,45228
900,483,56,2,45710,45766,45283
901,484,85,3,45766,45851,45367
902,485,28,3,45851,45879,45394
903,486,52,2,45879,45931,45445
904,487,36,3,45931,45967,45480
905,487,2,1,45967,45969,45482
906,488,86,2,45969,46055,45567
907,488,6,1,46055,46061,45573
908,489,80,1,46061,46141,45652
909,489,85,3,46141,46226,45737
910,489,62,3,46226,46288,45799
911,490,19,2,46288,46307,45817
912,491,70,3,46307,46377,45886
913,491,94,3,46377,46471,45980
914,492,50,1,46471,46521,46029
915,492,72,3,46521,46593,46101
916,492,3,1,46593,46596,46104
917,492,30,3,46596,46626,46134
918,492,57,2,46626,46683,46191
919,492,97,1,46683,46780,46288
920,493,10,2,46780,46790,46297
921,493,68,3,46790,46858,46365
922,493,99,2,46858,46957,46464
923,494,30,3,46957,46987,46493
924,494,2,2,46987,46989,46495
925,495,34,3,46989,47023,46528
926,495,28,3,47023,47051,46556
927,496,69,3,47051,47120,46624
928,497,38,2,47120,47158,46661
929,498,26,1,47158,47184,46686
930,498,2,1,47184,47186,46688
931,498,79,1,47186,47265,46767
932,499,96,1,47265,47361,46862
933,499,25,3,47361,47386,46887
934,499,13,2,47386,47399,46900
935,500,24,3,47399,47423,46923
936,501,20,1,47423,47443,46942
937,501,43,1,47443,47486,46985
938,501,52,3,47486,47538,47037
939,501,64,1,47538,47602,47101
940,502,30,1,47602,47632,47130
941,503,50,1,47632,47682,47179
942,504,71,1,47682,47753,47249
943,504,73,2,47753,47826,47322
944,504,73,1,47826,47899,47395
945,504,53,3,47899,47952,47448
946,504,62,2,47952,48014,47510
947,505,7,3,48014,48021,47516
948,505,89,1,48021,48110,47605
949,505,58,1,48110,48168,47663
950,505,82,2,48168,48250,47745
951,505,93,1,48250,48343,47838
952,505,22,1,48343,48365,47860
953,505,31,3,48365,48396,47891
954,506,78,1,48396,48474,47968
955,507,0,2,48474,48474,47967
956,507,42,1,48474,48516,48009
957,508,19,3,48516,48535,48027
958,508,70,2,48535,48605,48097
959,509,98,3,48605,48703,48194
960,510,22,2,48703,48725,48215
961,510,90,3,48725,48815,48305
962,511,79,1,48815,48894,48383
963,512,43,1,48894,48937,48425
964,513,30,3,48937,48967,48454
965,513,6,1,48967,48973,48460
966,513,52,1,48973,49025,48512
967,513,90,1,49025,49115,48602
968,513,90,3,49115,49205,48692
969,513,50,2,49205,49255,48742
970,514,90,1,49255,49345,48831
971,515,22,1,49345,49367,48852
972,515,98,3,49367,49465,48950
973,515,63,2,49465,49528,49013
974,516,24,2,49528,49552,49036
975,517,63,3,49552,49615,49098
976,518,4,2,49615,49619,49101
977,519,91,2,49619,49710,49191
978,520,31,2,49710,49741,49221
979,521,23,3,49741,49764,49243
980,522,48,1,49764,49812,49290
981,522,9,1,49812,49821,49299
982,522,58,2,49821,49879,49357
983,523,59,1,49879,49938,49415
984,524,32,3,49938,49970,49446
985,525,63,3,49970,50033,49508
986,526,38,3,50033,50071,49545
987,526,59,3,50071,50130,49604
988,526,5,2,50130,50135,49609
989,526,29,1,50135,50164,49638
990,526,4,3,50164,50168,49642
991,526,54,1,50168,50222,49696
992,527,2,3,50222,50224,49697
993,528,70,2,50224,50294,49766
994,529,61,2,50294,50355,49826
995,530,94,1,50355,50449,49919
996,531,14,2,50449,50463,49932
997,532,86,2,50463,50549,50017
998,533,0,1,50549,50549,50016
999,533,42,3,50549,50591,50058
Average turn around time,25117.532,,,,,
