Job ID,Arrival,Burst,Priority,Deadline,Start,End,Turn Around
735,394,86,1,413,39505,39591,39197
737,395,62,2,414,39591,39653,39258
738,396,22,3,398,39653,39675,39279
739,397,17,2,413,39675,39692,39295
740,398,65,2,413,39692,39757,39359
742,399,13,1,419,39757,39770,39371
741,399,78,1,414,39770,39848,39449
744,400,18,2,414,39848,39866,39466
743,400,52,2,420,39866,39918,39518
745,400,53,1,406,39918,39971,39571
748,401,42,1,414,39971,40013,39612
746,401,82,1,403,40013,40095,39694
747,401,98,2,406,40095,40193,39792
749,402,87,1,418,40193,40280,39878
752,403,28,1,411,40280,40308,39905
750,403,28,2,422,40308,40336,39933
751,403,59,3,407,40336,40395,39992
753,403,73,2,423,40395,40468,40065
754,404,2,2,409,40468,40470,40066
755,405,32,3,421,40470,40502,40097
756,405,77,1,407,40502,40579,40174
757,406,19,3,415,40579,40598,40192
758,406,88,1,410,40598,40686,40280
759,407,22,3,418,40686,40708,40301
760,408,97,3,413,40708,40805,40397
761,409,42,3,423,40805,40847,40438
762,410,57,1,424,40847,40904,40494
763,411,26,2,413,40904,40930,40519
764,411,62,2,424,40930,40992,40581
765,411,79,2,419,40992,41071,40660
768,412,28,3,414,41071,41099,40687
766,412,40,1,419,41099,41139,40727
767,412,92,3,420,41139,41231,40819
769,412,96,2,417,41231,41327,40915
770,413,43,2,420,41327,41370,40957
771,414,81,2,427,41370,41451,41037
772,415,46,2,426,41451,41497,41082
773,416,62,2,420,41497,41559,41143
775,417,32,3,435,41559,41591,41174
774,417,74,2,431,41591,41665,41248
777,418,12,2,431,41665,41677,41259
778,418,15,1,425,41677,41692,41274
776,418,53,3,426,41692,41745,41327
779,419,13,3,420,41745,41758,41339
781,419,58,2,433,41758,41816,41397
780,419,62,2,431,41816,41878,41459
783,420,48,2,438,41878,41926,41506
782,420,73,3,427,41926,41999,41579
784,421,24,1,438,41999,42023,41602
786,422,80,3,431,42023,42103,41681
785,422,88,2,440,42103,42191,41769
788,423,30,1,432,42191,42221,41798
787,423,45,2,443,42221,42266,41843
789,424,6,2,443,42266,42272,41848
790,425,20,1,440,42272,42292,41867
791,425,82,1,443,42292,42374,41949
792,426,1,3,436,42374,42375,41949
793,427,28,1,441,42375,42403,41976
801,428,1,2,432,42403,42404,41976
794,428,13,2,434,42404,42417,41989
798,428,17,2,435,42417,42434,42006
796,428,30,1,447,42434,42464,42036
797,428,31,3,444,42464,42495,42067
795,428,48,3,447,42495,42543,42115
799,428,72,2,434,42543,42615,42187
800,428,93,3,444,42615,42708,42280
802,429,98,1,430,42708,42806,42377
803,430,59,1,435,42806,42865,42435
804,431,15,1,434,42865,42880,42449
805,432,56,3,451,42880,42936,42504
808,433,3,1,453,42936,42939,42506
810,433,14,3,437,42939,42953,42520
806,433,16,3,443,42953,42969,42536
809,433,54,2,446,42969,43023,42590
807,433,66,2,448,43023,43089,42656
811,434,40,1,443,43089,43129,42695
812,435,69,1,448,43129,43198,42763
813,436,89,2,440,43198,43287,42851
815,437,45,2,443,43287,43332,42895
814,437,51,1,438,43332,43383,42946
819,438,21,2,439,43383,43404,42966
816,438,30,3,452,43404,43434,42996
817,438,33,1,454,43434,43467,43029
820,438,71,3,454,43467,43538,43100
818,438,76,2,453,43538,43614,43176
821,439,53,1,454,43614,43667,43228
823,440,11,3,447,43667,43678,43238
822,440,67,1,446,43678,43745,43305
824,441,11,1,442,43745,43756,43315
826,442,15,1,454,43756,43771,43329
827,442,62,3,452,43771,43833,43391
825,442,97,1,462,43833,43930,43488
828,443,12,3,456,43930,43942,43499
829,444,62,3,448,43942,44004,43560
830,445,32,1,460,44004,44036,43591
831,445,63,2,465,44036,44099,43654
832,445,99,1,464,44099,44198,43753
833,446,43,2,447,44198,44241,43795
835,446,59,3,465,44241,44300,43854
834,446,63,3,457,44300,44363,43917
836,447,32,1,459,44363,44395,43948
837,447,39,2,461,44395,44434,43987
839,448,77,1,461,44434,44511,44063
838,448,97,1,454,44511,44608,44160
840,449,70,2,464,44608,44678,44229
841,450,76,2,464,44678,44754,44304
842,451,58,2,462,44754,44812,44361
843,452,88,1,460,44812,44900,44448
844,453,16,2,456,44900,44916,44463
845,454,56,1,466,44916,44972,44518
847,455,92,3,468,44972,45064,44609
846,455,97,2,470,45064,45161,44706
848,456,78,1,463,45161,45239,44783
852,457,5,2,472,45239,45244,44787
849,457,26,3,462,45244,45270,44813
851,457,38,3,461,45270,45308,44851
850,457,40,3,477,45308,45348,44891
853,458,2,3,463,45348,45350,44892
854,459,23,1,463,45350,45373,44914
855,460,74,2,462,45373,45447,44987
856,461,11,1,464,45447,45458,44997
859,461,18,2,479,45458,45476,45015
860,461,19,2,466,45476,45495,45034
858,461,29,3,478,45495,45524,45063
857,461,69,1,476,45524,45593,45132
861,462,26,1,468,45593,45619,45157
863,463,31,2,482,45619,45650,45187
862,463,50,3,477,45650,45700,45237
864,464,9,3,475,45700,45709,45245
865,464,51,1,483,45709,45760,45296
866,464,91,2,470,45760,45851,45387
867,465,3,1,485,45851,45854,45389
868,466,23,1,482,45854,45877,45411
871,467,31,1,485,45877,45908,45441
870,467,33,3,487,45908,45941,45474
872,467,45,2,483,45941,45986,45519
869,467,93,1,487,45986,46079,45612
873,468,48,3,470,46079,46127,45659
874,469,4,2,479,46127,46131,45662
875,470,88,1,471,46131,46219,45749
876,471,94,3,481,46219,46313,45842
877,472,18,2,481,46313,46331,45859
878,473,59,1,489,46331,46390,45917
879,474,61,3,475,46390,46451,45977
880,475,94,3,476,46451,46545,46070
881,476,73,2,488,46545,46618,46142
883,477,57,2,481,46618,46675,46198
882,477,59,3,497,46675,46734,46257
884,477,80,2,479,46734,46814,46337
885,477,100,1,496,46814,46914,46437
886,478,25,1,480,46914,46939,46461
887,479,26,2,492,46939,46965,46486
888,480,2,1,483,46965,46967,46487
889,480,73,1,482,46967,47040,46560
890,480,100,3,484,47040,47140,46660
892,481,16,2,484,47140,47156,46675
891,481,97,3,488,47156,47253,46772
893,482,7,2,497,47253,47260,46778
894,483,37,3,487,47260,47297,46814
895,483,52,2,484,47297,47349,46866
896,484,88,1,488,47349,47437,46953
897,485,35,2,500,47437,47472,46987
898,486,78,1,494,47472,47550,47064
899,487,23,2,495,47550,47573,47086
900,488,75,2,501,47573,47648,47160
901,488,78,2,500,47648,47726,47238
902,489,66,2,499,47726,47792,47303
905,490,54,2,506,47792,47846,47356
903,490,78,1,509,47846,47924,47434
904,490,96,2,500,47924,48020,47530
906,491,7,2,496,48020,48027,47536
907,491,75,1,496,48027,48102,47611
908,492,98,2,493,48102,48200,47708
909,493,22,2,501,48200,48222,47729
910,493,90,3,497,48222,48312,47819
911,494,86,2,505,48312,48398,47904
912,495,85,1,497,48398,48483,47988
913,496,16,2,505,48483,48499,48003
914,497,47,1,504,48499,48546,48049
915,498,47,3,510,48546,48593,48095
916,499,71,1,510,48593,48664,48165
917,500,83,2,506,48664,48747,48247
918,501,16,1,518,48747,48763,48262
919,501,45,3,512,48763,48808,48307
920,502,45,1,504,48808,48853,48351
921,502,72,3,505,48853,48925,48423
922,503,69,2,517,48925,48994,48491
923,503,83,1,514,48994,49077,48574
924,504,29,2,508,49077,49106,48602
926,505,19,1,519,49106,49125,48620
925,505,46,3,514,49125,49171,48666
929,506,11,3,519,49171,49182,48676
927,506,47,2,512,49182,49229,48723
928,506,75,1,522,49229,49304,48798
930,507,33,3,517,49304,49337,48830
931,508,6,2,511,49337,49343,48835
932,508,85,1,525,49343,49428,48920
933,509,86,2,511,49428,49514,49005
934,510,78,1,526,49514,49592,49082
935,511,14,2,513,49592,49606,49095
936,512,42,3,514,49606,49648,49136
937,513,82,2,524,49648,49730,49217
938,514,78,1,522,49730,49808,49294
939,515,15,3,524,49808,49823,49308
940,515,52,3,534,49823,49875,49360
942,516,10,1,535,49875,49885,49369
943,516,22,1,529,49885,49907,49391
945,516,23,1,531,49907,49930,49414
946,516,44,2,536,49930,49974,49458
944,516,50,2,518,49974,50024,49508
941,516,50,1,533,50024,50074,49558
947,517,77,2,535,50074,50151,49634
948,518,18,3,536,50151,50169,49651
949,518,44,1,525,50169,50213,49695
950,519,1,2,537,50213,50214,49695
954,520,38,2,536,50214,50252,49732
952,520,83,1,523,50252,50335,49815
953,520,92,2,525,50335,50427,49907
951,520,93,2,539,50427,50520,50000
955,521,17,1,527,50520,50537,50016
957,521,29,2,538,50537,50566,50045
958,521,55,1,534,50566,50621,50100
956,521,63,2,533,50621,50684,50163
959,522,66,2,533,50684,50750,50228
960,523,77,3,541,50750,50827,50304
961,524,32,3,539,50827,50859,50335
962,525,29,3,545,50859,50888,50363
964,526,15,1,532,50888,50903,50377
963,526,22,2,542,50903,50925,50399
965,527,30,1,541,50925,50955,50428
966,528,38,1,536,50955,50993,50465
968,528,51,3,535,50993,51044,50516
969,528,66,1,547,51044,51110,50582
967,528,79,1,543,51110,51189,50661
970,529,65,1,535,51189,51254,50725
971,529,66,3,533,51254,51320,50791
973,529,72,3,540,51320,51392,50863
972,529,96,1,530,51392,51488,50959
975,530,33,1,532,51488,51521,50991
974,530,76,2,547,51521,51597,51067
977,531,1,2,534,51597,51598,51067
980,531,47,2,533,51598,51645,51114
976,531,89,2,542,51645,51734,51203
978,531,93,3,543,51734,51827,51296
979,531,99,1,549,51827,51926,51395
981,532,46,1,538,51926,51972,51440
982,532,50,2,549,51972,52022,51490
983,533,13,2,553,52022,52035,51502
984,533,78,3,551,52035,52113,51580
985,534,28,3,537,52113,52141,51607
986,535,13,2,542,52141,52154,51619
987,536,29,1,545,52154,52183,51647
988,537,13,2,538,52183,52196,51659
989,538,100,1,556,52196,52296,51758
990,539,89,1,557,52296,52385,51846
992,540,22,1,545,52385,52407,51867
993,540,57,1,559,52407,52464,51924
991,540,92,3,554,52464,52556,52016
994,541,27,3,542,52556,52583,52042
997,542,61,2,553,52583,52644,52102
996,542,73,2,560,52644,52717,52175
995,542,87,3,555,52717,52804,52262
998,543,39,1,557,52804,52843,52300
999,543,82,3,562,52843,52925,52382
Average turn around time,26639.052,,,,,
